Date	Hour	Sales	Transactions	Items
9/15/2010	22	24.16	2	13
9/16/2010	8	7.99	2	1
9/16/2010	9	1805.08	70	469
9/16/2010	10	3356.32	93	898
9/16/2010	11	4801.14	126	1372
9/16/2010	12	6130.54	148	1537
9/16/2010	13	4713.37	133	1271
9/16/2010	14	4747.37	119	1284
9/16/2010	15	4990.39	131	1327
9/16/2010	16	4845.17	139	1289
9/16/2010	17	5063.19	136	1384
9/16/2010	18	5862.78	165	1702
9/16/2010	19	5340.01	152	1473
9/16/2010	20	4265.86	104	1172
9/16/2010	21	2080.59	63	571
9/16/2010	22	83.09	4	40
9/17/2010	9	2071.53	67	532
9/17/2010	10	3824.47	91	1043
9/17/2010	11	5163.55	125	1300
9/17/2010	12	6652.3	148	1717
9/17/2010	13	6037.88	172	1671
9/17/2010	14	5614.61	152	1569
9/17/2010	15	3921.1	103	1055
9/17/2010	16	5447.04	131	1455
9/17/2010	17	5571.87	157	1524
9/17/2010	18	4917.53	133	1305
9/17/2010	19	4685.77	140	1359
9/17/2010	20	3095.2	92	969
9/17/2010	21	2427.86	67	705
9/17/2010	22	210.34	6	41
9/18/2010	8	11.55	2	5
9/18/2010	9	3639.1	88	969
9/18/2010	10	5810.27	123	1481
9/18/2010	11	5315.92	140	1490
9/18/2010	12	7293.75	163	1950
9/18/2010	13	7688.92	165	2071
9/18/2010	14	6706.78	151	1777
9/18/2010	15	6820.15	157	1864
9/18/2010	16	7340.66	158	1890
9/18/2010	17	6657.14	152	1849
9/18/2010	18	5704.51	151	1500
9/18/2010	19	5132.76	120	1394
9/18/2010	20	3720.39	94	1057
9/18/2010	21	150.76	4	42
9/19/2010	9	3274.66	86	922
9/19/2010	10	5011	113	1427
9/19/2010	11	8261.01	153	2169
9/19/2010	12	8983.28	195	2412
9/19/2010	13	8849.97	178	2488
9/19/2010	14	5490.82	137	1535
9/19/2010	15	7816.06	157	2255
9/19/2010	16	7842.34	162	2117
9/19/2010	17	7782.95	174	2365
9/19/2010	18	7409.27	181	2199
9/19/2010	19	6801.05	172	1899
9/19/2010	20	4632.47	122	1356
9/19/2010	21	567.99	13	155
9/20/2010	9	1895.06	59	495
9/20/2010	10	4090.43	87	1090
9/20/2010	11	3793.38	121	1027
9/20/2010	12	4446.64	139	1204
9/20/2010	13	5839.23	133	1495
9/20/2010	14	5436.56	117	1473
9/20/2010	15	6643.69	148	1743
9/20/2010	16	5105.42	131	1396
9/20/2010	17	5681.46	151	1671
9/20/2010	18	6062.77	176	1726
9/20/2010	19	5879.4	156	1780
9/20/2010	20	4157.7	112	1178
9/20/2010	21	2669.94	71	825
9/20/2010	22	82.15	3	19
9/21/2010	8	-110.49	2	1
9/21/2010	9	1988.38	65	546
9/21/2010	10	3335.45	78	894
9/21/2010	11	4982.68	118	1244
9/21/2010	12	5080.12	138	1394
9/21/2010	13	5472.29	157	1464
9/21/2010	14	4077.17	116	1114
9/21/2010	15	3232.16	107	933
9/21/2010	16	4388.16	129	1223
9/21/2010	17	6346.78	148	1665
9/21/2010	18	5203.47	139	1476
9/21/2010	19	5190.99	144	1390
9/21/2010	20	3647.6	105	936
9/21/2010	21	3233.86	90	887
9/21/2010	22	82.29	3	24
9/22/2010	8	7.98	1	3
9/22/2010	9	1777	64	393
9/22/2010	10	3155.47	78	730
9/22/2010	11	4597.42	123	1184
9/22/2010	12	5950.66	138	1543
9/22/2010	13	5132.21	137	1283
9/22/2010	14	3918.02	112	1033
9/22/2010	15	5370.32	140	1378
9/22/2010	16	5289.45	135	1430
9/22/2010	17	4882.45	126	1375
9/22/2010	18	4753.18	144	1327
9/22/2010	19	5986.47	154	1695
9/22/2010	20	3214.61	101	889
9/22/2010	21	2873.58	60	725
9/22/2010	22	77.17	4	32
9/23/2010	9	1366.27	54	368
9/23/2010	10	3458.66	75	819
9/23/2010	11	4208.74	108	1077
9/23/2010	12	3971.85	102	1174
9/23/2010	13	4245.99	107	1172
9/23/2010	14	5381.76	110	1296
9/23/2010	15	4623.85	114	1204
9/23/2010	16	5935.71	147	1454
9/23/2010	17	4523.58	127	1215
9/23/2010	18	4759.29	145	1299
9/23/2010	19	3780.75	114	978
9/23/2010	20	3025.56	98	863
9/23/2010	21	2367.53	86	673
9/23/2010	22	17.36	2	8
9/24/2010	8	5.49	2	1
9/24/2010	9	1442.96	57	426
9/24/2010	10	3151.9	77	850
9/24/2010	11	5830.19	142	1546
9/24/2010	12	5453.1	153	1457
9/24/2010	13	5865.59	158	1548
9/24/2010	14	5955.04	121	1418
9/24/2010	15	5458.71	140	1519
9/24/2010	16	6428.67	141	1650
9/24/2010	17	5916.09	153	1623
9/24/2010	18	5623.84	149	1560
9/24/2010	19	5043.49	147	1461
9/24/2010	20	3649.97	103	1059
9/24/2010	21	1915.14	55	546
9/24/2010	22	111.77	2	27
9/25/2010	9	3557.43	76	906
9/25/2010	10	5854.25	130	1536
9/25/2010	11	7658.19	150	2074
9/25/2010	12	6434.9	162	1832
9/25/2010	13	7368.39	148	2005
9/25/2010	14	7754.34	154	2159
9/25/2010	15	7613.22	176	2168
9/25/2010	16	6373.94	162	1792
9/25/2010	17	6008.67	148	1719
9/25/2010	18	4458.26	150	1256
9/25/2010	19	4623.9	115	1253
9/25/2010	20	3694.89	93	977
9/25/2010	21	528.76	11	126
9/26/2010	9	3248.42	82	850
9/26/2010	10	5872.42	131	1655
9/26/2010	11	6652.37	123	1776
9/26/2010	12	7964.46	168	2158
9/26/2010	13	8042.16	162	2339
9/26/2010	14	6393.66	146	1677
9/26/2010	15	6812.98	164	1812
9/26/2010	16	7717.24	160	2163
9/26/2010	17	8977.32	185	2455
9/26/2010	18	8481.36	177	2442
9/26/2010	19	5300.64	103	1521
9/26/2010	20	3807.72	102	1088
9/26/2010	21	454.81	13	127
9/27/2010	8	5.68	1	2
9/27/2010	9	1631.24	58	479
9/27/2010	10	3165.37	82	853
9/27/2010	11	3679.75	92	976
9/27/2010	12	4416.11	139	1132
9/27/2010	13	5094.44	123	1416
9/27/2010	14	6321.42	130	1514
9/27/2010	15	4368.36	118	1222
9/27/2010	16	5097.19	136	1474
9/27/2010	17	5518.04	157	1568
9/27/2010	18	5949.39	166	1657
9/27/2010	19	4139.33	129	1218
9/27/2010	20	4563.1	112	1303
9/27/2010	21	2454.61	81	785
9/27/2010	22	156.56	3	45
9/28/2010	9	1698.07	46	342
9/28/2010	10	3149.14	96	824
9/28/2010	11	5316.49	117	1316
9/28/2010	12	4670.17	122	1272
9/28/2010	13	4298.94	128	1063
9/28/2010	14	4079.64	115	1094
9/28/2010	15	4614.26	106	1279
9/28/2010	16	4185.52	124	1131
9/28/2010	17	5042.96	140	1483
9/28/2010	18	4671.11	143	1400
9/28/2010	19	4151.42	133	1202
9/28/2010	20	3147.62	101	944
9/28/2010	21	2918.97	67	751
9/28/2010	22	350.67	3	55
9/29/2010	9	1871.09	74	545
9/29/2010	10	3596.49	80	828
9/29/2010	11	2184.87	86	627
9/29/2010	12	4386.93	122	1206
9/29/2010	13	5349.8	136	1382
9/29/2010	14	5355.38	130	1469
9/29/2010	15	4811.4	107	1321
9/29/2010	16	4504.26	119	1261
9/29/2010	17	4454.41	124	1174
9/29/2010	18	4248.62	128	1185
9/29/2010	19	3664.74	152	1115
9/29/2010	20	4791.18	120	1272
9/29/2010	21	3077.35	94	862
9/29/2010	22	403.03	8	112
9/30/2010	8	13.44	2	6
9/30/2010	9	1524.52	59	442
9/30/2010	10	2156.46	66	657
9/30/2010	11	4785.89	118	1119
9/30/2010	12	4796.72	122	1190
9/30/2010	13	4774.55	121	1256
9/30/2010	14	3447.84	115	847
9/30/2010	15	4077.21	114	1103
9/30/2010	16	3568.45	89	974
9/30/2010	17	4306.17	126	1189
9/30/2010	18	4687.06	122	1219
9/30/2010	19	5013.53	132	1340
9/30/2010	20	4103.22	114	1125
9/30/2010	21	2802.73	95	851
10/1/2010	8	29.15	2	5
10/1/2010	9	2173.52	51	599
10/1/2010	10	4120.21	86	1001
10/1/2010	11	6040.83	120	1619
10/1/2010	12	7188.44	169	1855
10/1/2010	13	4368.16	126	1155
10/1/2010	14	6050.28	149	1589
10/1/2010	15	4781.55	109	1273
10/1/2010	16	4688.67	121	1324
10/1/2010	17	6268.48	157	1758
10/1/2010	18	5530.76	138	1525
10/1/2010	19	5063.53	119	1408
10/1/2010	20	3860.2	98	997
10/1/2010	21	2339.85	59	594
10/1/2010	22	170.05	7	42
10/2/2010	9	4838.49	82	1134
10/2/2010	10	6590.28	144	1668
10/2/2010	11	7350.74	151	1941
10/2/2010	12	7729.68	168	2064
10/2/2010	13	8473.97	182	2208
10/2/2010	14	6801.68	146	1911
10/2/2010	15	7765.01	165	2064
10/2/2010	16	8046.47	173	2155
10/2/2010	17	7070.35	144	1965
10/2/2010	18	4852.56	144	1406
10/2/2010	19	4245.98	132	1312
10/2/2010	20	3835.75	87	933
10/2/2010	21	526.8	5	111
10/3/2010	9	3155.71	66	790
10/3/2010	10	4608.56	102	1354
10/3/2010	11	8049.73	159	2160
10/3/2010	12	8683	184	2417
10/3/2010	13	7424.39	169	2233
10/3/2010	14	9571.28	188	2362
10/3/2010	15	7814.37	172	2080
10/3/2010	16	8711.79	189	2382
10/3/2010	17	8368.73	193	2347
10/3/2010	18	7694.52	174	2277
10/3/2010	19	5053.92	129	1422
10/3/2010	20	4572.15	92	1217
10/3/2010	21	152.44	2	44
10/4/2010	8	27.8	3	8
10/4/2010	9	1884.47	56	542
10/4/2010	10	4245.15	97	1191
10/4/2010	11	6086.58	119	1583
10/4/2010	12	4602.1	141	1236
10/4/2010	13	5257.45	136	1371
10/4/2010	14	4498.4	120	1334
10/4/2010	15	5198.59	129	1387
10/4/2010	16	5842.86	142	1612
10/4/2010	17	4976.09	142	1356
10/4/2010	18	5574.73	152	1606
10/4/2010	19	6853.18	161	1975
10/4/2010	20	3946.49	105	1231
10/4/2010	21	4342.32	99	1257
10/4/2010	22	58.25	3	25
10/5/2010	8	3.68	2	2
10/5/2010	9	2203.63	62	526
10/5/2010	10	2679.78	83	746
10/5/2010	11	5189.76	127	1182
10/5/2010	12	5254.07	131	1436
10/5/2010	13	4487.28	118	1189
10/5/2010	14	5263.55	119	1455
10/5/2010	15	3496.81	111	979
10/5/2010	16	5611.13	143	1631
10/5/2010	17	4202.33	133	1202
10/5/2010	18	5127.41	156	1394
10/5/2010	19	4707.91	143	1413
10/5/2010	20	4027.81	117	1150
10/5/2010	21	2563.74	73	779
10/5/2010	22	200.77	7	71
10/6/2010	8	51.37	4	8
10/6/2010	9	1551.46	58	407
10/6/2010	10	2892.68	78	773
10/6/2010	11	3557.61	107	979
10/6/2010	12	4415.54	144	1240
10/6/2010	13	4418.5	119	1131
10/6/2010	14	5183.02	108	1273
10/6/2010	15	3665.48	113	937
10/6/2010	16	4794.09	120	1258
10/6/2010	17	4033.37	139	1155
10/6/2010	18	4162.21	138	1192
10/6/2010	19	4569.35	137	1299
10/6/2010	20	4263.19	111	1146
10/6/2010	21	3196.49	82	827
10/6/2010	22	217.9	5	44
10/7/2010	9	2198.5	72	580
10/7/2010	10	2776.42	71	768
10/7/2010	11	4844.78	118	1277
10/7/2010	12	3607.75	113	945
10/7/2010	13	4556.79	122	1040
10/7/2010	14	4788.16	119	1171
10/7/2010	15	4590.83	131	1281
10/7/2010	16	3618.12	113	959
10/7/2010	17	4836.84	126	1220
10/7/2010	18	5051.83	148	1369
10/7/2010	19	4735.97	130	1364
10/7/2010	20	3901.38	113	1033
10/7/2010	21	3009.99	88	802
10/7/2010	22	413.36	4	121
10/8/2010	8	5.88	1	2
10/8/2010	9	2401.12	70	615
10/8/2010	10	3798.81	99	996
10/8/2010	11	4406.14	120	1081
10/8/2010	12	5145.12	142	1395
10/8/2010	13	5505.91	147	1284
10/8/2010	14	4807.91	137	1230
10/8/2010	15	4758.41	117	1278
10/8/2010	16	5049.3	126	1404
10/8/2010	17	6086.5	156	1596
10/8/2010	18	4989.9	138	1345
10/8/2010	19	4324.82	118	1228
10/8/2010	20	3086.89	87	851
10/8/2010	21	2060.48	54	586
10/8/2010	22	256.37	4	50
10/9/2010	9	3789.25	86	981
10/9/2010	10	5461.04	126	1420
10/9/2010	11	7566.36	154	2083
10/9/2010	12	8265.07	187	2139
10/9/2010	13	6583.37	151	1722
10/9/2010	14	8049.78	175	2134
10/9/2010	15	5818.64	135	1609
10/9/2010	16	6649.16	155	1793
10/9/2010	17	5464.22	148	1427
10/9/2010	18	5643.51	140	1516
10/9/2010	19	4460.95	122	1124
10/9/2010	20	3204.57	75	855
10/9/2010	21	4.2	1	7
10/10/2010	8	1.49	1	1
10/10/2010	9	4559.51	95	1135
10/10/2010	10	6127.64	127	1719
10/10/2010	11	7679.92	148	2072
10/10/2010	12	6942.93	155	1912
10/10/2010	13	7876.95	154	2185
10/10/2010	14	7256.32	159	2076
10/10/2010	15	7938.13	172	2179
10/10/2010	16	8872.67	182	2394
10/10/2010	17	7423.18	185	2115
10/10/2010	18	7692.54	170	2066
10/10/2010	19	5995.07	140	1684
10/10/2010	20	3529.69	85	1021
10/10/2010	21	358.61	9	117
10/11/2010	9	1830.31	64	531
10/11/2010	10	3785.13	71	1048
10/11/2010	11	4258.48	97	1147
10/11/2010	12	6041.31	145	1584
10/11/2010	13	6398.14	151	1575
10/11/2010	14	5667.48	140	1583
10/11/2010	15	5375.98	132	1522
10/11/2010	16	4398.45	125	1276
10/11/2010	17	6576.6	165	1811
10/11/2010	18	6444.04	168	1836
10/11/2010	19	5453.47	153	1573
10/11/2010	20	4195.36	108	1165
10/11/2010	21	2361.73	71	734
10/11/2010	22	451.92	6	106
10/12/2010	8	4.99	1	1
10/12/2010	9	2149.26	61	511
10/12/2010	10	4111.93	98	1134
10/12/2010	11	4174.93	115	1167
10/12/2010	12	4723.63	133	1253
10/12/2010	13	3596.6	109	940
10/12/2010	14	4397.32	117	1111
10/12/2010	15	5684.92	129	1442
10/12/2010	16	5705.79	122	1487
10/12/2010	17	4830.03	131	1192
10/12/2010	18	4463.65	146	1237
10/12/2010	19	5051.71	148	1429
10/12/2010	20	4924.97	128	1291
10/12/2010	21	3334.16	89	952
10/12/2010	22	36.91	1	6
10/13/2010	8	6.48	1	2
10/13/2010	9	1130.3	50	304
10/13/2010	10	3066.54	86	884
10/13/2010	11	5131.27	140	1305
10/13/2010	12	4887.99	130	1170
10/13/2010	13	4623.12	135	1228
10/13/2010	14	4463.8	129	1206
10/13/2010	15	4784.42	112	1282
10/13/2010	16	3833.08	113	1062
10/13/2010	17	4355.75	143	1196
10/13/2010	18	5422.76	148	1520
10/13/2010	19	4637.2	149	1354
10/13/2010	20	2992.37	99	834
10/13/2010	21	2691.5	94	806
10/13/2010	22	88.2	3	38
10/14/2010	9	1674.96	65	466
10/14/2010	10	2468.93	76	553
10/14/2010	11	4445.73	117	1202
10/14/2010	12	5667.92	132	1382
10/14/2010	13	4812.22	137	1258
10/14/2010	14	4597.24	120	1232
10/14/2010	15	2861.54	95	786
10/14/2010	16	6186.94	142	1479
10/14/2010	17	4271.02	116	1128
10/14/2010	18	5141.48	140	1429
10/14/2010	19	5148.42	136	1396
10/14/2010	20	2896.49	96	892
10/14/2010	21	3040.87	92	882
10/14/2010	22	231.6	4	65
10/15/2010	8	3.79	1	1
10/15/2010	9	2540.69	74	664
10/15/2010	10	3960.7	93	1009
10/15/2010	11	5077.74	134	1318
10/15/2010	12	6073.92	152	1590
10/15/2010	13	6736.1	134	1624
10/15/2010	14	5754.99	126	1506
10/15/2010	15	4641.08	127	1236
10/15/2010	16	6089.97	137	1655
10/15/2010	17	4642.17	139	1256
10/15/2010	18	5709.48	151	1550
10/15/2010	19	5001.53	140	1395
10/15/2010	20	3609.52	90	1051
10/15/2010	21	2992.91	64	850
10/15/2010	22	495.81	9	150
10/16/2010	8	8.49	1	1
10/16/2010	9	3345.74	78	909
10/16/2010	10	5670.72	133	1566
10/16/2010	11	7062.85	152	1855
10/16/2010	12	9269.84	163	2350
10/16/2010	13	8233.4	184	2196
10/16/2010	14	6184.25	148	1667
10/16/2010	15	6161.57	142	1567
10/16/2010	16	6416.53	160	1720
10/16/2010	17	6319.39	163	1771
10/16/2010	18	5627.75	149	1614
10/16/2010	19	5162.17	114	1384
10/16/2010	20	3070.46	68	855
10/16/2010	21	235	4	67
10/17/2010	9	3359.45	81	922
10/17/2010	10	6185.48	147	1644
10/17/2010	11	8151.29	162	2206
10/17/2010	12	8135.25	164	2124
10/17/2010	13	9177.26	186	2598
10/17/2010	14	8244.01	190	2201
10/17/2010	15	9542.26	168	2479
10/17/2010	16	8495.62	185	2211
10/17/2010	17	9120.79	198	2447
10/17/2010	18	7900.46	165	2215
10/17/2010	19	5502.4	136	1495
10/17/2010	20	3639.82	87	954
10/17/2010	21	19.53	3	6
10/18/2010	9	1657.15	50	473
10/18/2010	10	3174.5	80	906
10/18/2010	11	3926.11	108	1033
10/18/2010	12	4710.73	134	1200
10/18/2010	13	5040.24	122	1321
10/18/2010	14	4956.8	131	1272
10/18/2010	15	6119.47	139	1571
10/18/2010	16	5298.24	151	1516
10/18/2010	17	5884.13	142	1587
10/18/2010	18	5362.13	158	1545
10/18/2010	19	5264.13	153	1481
10/18/2010	20	3632.22	111	1095
10/18/2010	21	2663.25	91	813
10/18/2010	22	43.03	4	17
10/19/2010	9	2015.23	57	461
10/19/2010	10	3877.19	91	984
10/19/2010	11	3657.19	98	1015
10/19/2010	12	4482.74	146	1180
10/19/2010	13	3835.87	108	956
10/19/2010	14	4444.62	123	1187
10/19/2010	15	4165.19	130	1133
10/19/2010	16	4300.77	119	1142
10/19/2010	17	4970.66	148	1351
10/19/2010	18	4762.3	147	1343
10/19/2010	19	4833.16	131	1350
10/19/2010	20	3244.16	106	881
10/19/2010	21	2329.72	66	614
10/19/2010	22	107.46	2	31
10/20/2010	9	1311.32	55	409
10/20/2010	10	3366.46	77	900
10/20/2010	11	4013.19	109	1059
10/20/2010	12	4917.39	141	1290
10/20/2010	13	5269.13	129	1328
10/20/2010	14	4630.76	109	1239
10/20/2010	15	4780.6	124	1243
10/20/2010	16	5265.45	136	1426
10/20/2010	17	5204.72	160	1498
10/20/2010	18	4732.03	141	1325
10/20/2010	19	4704.63	137	1403
10/20/2010	20	3302.86	94	917
10/20/2010	21	2480.04	74	711
10/20/2010	22	128.28	3	45
10/21/2010	8	6.08	2	3
10/21/2010	9	1804.64	60	476
10/21/2010	10	2568.7	68	637
10/21/2010	11	5121.93	125	1238
10/21/2010	12	4172.6	137	1093
10/21/2010	13	4155.85	135	1062
10/21/2010	14	3487.62	87	909
10/21/2010	15	4886.4	108	1269
10/21/2010	16	4523.28	112	1188
10/21/2010	17	5143.57	149	1347
10/21/2010	18	5179.62	154	1380
10/21/2010	19	5950.62	162	1657
10/21/2010	20	3996.11	113	1057
10/21/2010	21	3104.91	70	806
10/21/2010	22	224.7	5	51
10/22/2010	9	1962.61	59	505
10/22/2010	10	2879	74	741
10/22/2010	11	5220.08	124	1316
10/22/2010	12	5542.11	139	1503
10/22/2010	13	5748.15	144	1545
10/22/2010	14	5460.43	141	1327
10/22/2010	15	5096.96	115	1246
10/22/2010	16	5945.38	148	1554
10/22/2010	17	5510.64	153	1471
10/22/2010	18	4964.44	143	1412
10/22/2010	19	4486.56	127	1251
10/22/2010	20	3340.32	94	908
10/22/2010	21	2274.6	60	659
10/22/2010	22	192.82	4	63
10/23/2010	8	12.59	1	1
10/23/2010	9	4646.87	90	1201
10/23/2010	10	5965.34	135	1548
10/23/2010	11	5746.23	122	1582
10/23/2010	12	6964.16	153	1855
10/23/2010	13	8191.1	160	2113
10/23/2010	14	6732.59	144	1758
10/23/2010	15	7325.06	157	1881
10/23/2010	16	7116.85	145	1756
10/23/2010	17	6110.14	161	1635
10/23/2010	18	5970.61	150	1649
10/23/2010	19	4547.28	106	1076
10/23/2010	20	2635.6	77	781
10/23/2010	21	550.51	10	110
10/24/2010	8	5	1	5
10/24/2010	9	3097.57	89	882
10/24/2010	10	4617.99	117	1337
10/24/2010	11	7759.95	154	2156
10/24/2010	12	9616.95	174	2506
10/24/2010	13	8823.9	178	2485
10/24/2010	14	9129.37	186	2494
10/24/2010	15	9207.22	184	2568
10/24/2010	16	9792.5	178	2737
10/24/2010	17	9803.42	205	2813
10/24/2010	18	6780.84	174	2019
10/24/2010	19	4588.7	120	1397
10/24/2010	20	3337.87	70	918
10/24/2010	21	427.03	7	103
10/25/2010	9	2000.67	51	569
10/25/2010	10	4022.33	84	1196
10/25/2010	11	4620.75	114	1211
10/25/2010	12	6597.51	173	1818
10/25/2010	13	5714.23	134	1400
10/25/2010	14	4641.65	118	1239
10/25/2010	15	6123.46	143	1657
10/25/2010	16	4960.05	118	1382
10/25/2010	17	6607.25	168	1823
10/25/2010	18	6278	162	1819
10/25/2010	19	4980.01	138	1444
10/25/2010	20	3979.95	94	1105
10/25/2010	21	2990.45	62	852
10/25/2010	22	98.7	2	21
10/26/2010	8	7.48	2	2
10/26/2010	9	1615.36	53	495
10/26/2010	10	2798.65	82	716
10/26/2010	11	3952.77	80	992
10/26/2010	12	4546.34	128	1228
10/26/2010	13	4523.33	113	1212
10/26/2010	14	4923.32	113	1199
10/26/2010	15	4273.84	95	1070
10/26/2010	16	6464.64	135	1752
10/26/2010	17	5221.41	140	1501
10/26/2010	18	7286.07	176	2018
10/26/2010	19	4176.95	138	1271
10/26/2010	20	2641.41	90	776
10/26/2010	21	2082.6	66	585
10/26/2010	22	486.81	6	96
10/27/2010	9	1457.62	53	408
10/27/2010	10	3392.05	68	934
10/27/2010	11	3958.72	105	1146
10/27/2010	12	4201.43	126	1120
10/27/2010	13	4443.02	107	1196
10/27/2010	14	4568.79	116	1213
10/27/2010	15	5176.01	135	1454
10/27/2010	16	6110.5	146	1608
10/27/2010	17	5132.25	155	1427
10/27/2010	18	4714.67	155	1333
10/27/2010	19	4177.94	112	1089
10/27/2010	20	3757.48	112	1082
10/27/2010	21	2713.93	84	769
10/27/2010	22	319.04	7	98
10/28/2010	9	1501.06	61	427
10/28/2010	10	1976.41	65	587
10/28/2010	11	4320.63	112	1215
10/28/2010	12	4825.2	118	1282
10/28/2010	13	4992.82	116	1140
10/28/2010	14	5035.8	125	1295
10/28/2010	15	4261.12	116	1198
10/28/2010	16	4807.28	126	1258
10/28/2010	17	5256.53	142	1451
10/28/2010	18	4903.25	145	1437
10/28/2010	19	4769.5	131	1275
10/28/2010	20	2751.81	77	793
10/28/2010	21	3455.7	93	913
10/28/2010	22	156.5	5	43
10/29/2010	9	2096.28	46	475
10/29/2010	10	4630.68	108	1168
10/29/2010	11	4970.8	117	1297
10/29/2010	12	5993.78	134	1613
10/29/2010	13	5684.49	146	1569
10/29/2010	14	4997.45	125	1341
10/29/2010	15	5505.98	128	1405
10/29/2010	16	5067.89	114	1356
10/29/2010	17	5987.48	145	1694
10/29/2010	18	4389.96	119	1160
10/29/2010	19	3461.52	100	934
10/29/2010	20	3515.45	87	1022
10/29/2010	21	1865.21	56	569
10/30/2010	9	3465.1	88	980
10/30/2010	10	6144.41	126	1656
10/30/2010	11	8209.07	147	2036
10/30/2010	12	8013	156	2135
10/30/2010	13	7328.65	146	1934
10/30/2010	14	6631.63	151	1877
10/30/2010	15	7291.81	151	1931
10/30/2010	16	7883.8	187	2171
10/30/2010	17	7290.84	158	1844
10/30/2010	18	6515.49	143	1680
10/30/2010	19	4585.61	109	1249
10/30/2010	20	1941.95	57	542
10/30/2010	21	389.06	9	114
10/31/2010	9	4362.71	89	1240
10/31/2010	10	7063.64	124	1795
10/31/2010	11	8152.23	165	2437
10/31/2010	12	11362.59	212	3078
10/31/2010	13	8960.38	171	2471
10/31/2010	14	8286.12	182	2499
10/31/2010	15	7132.61	173	2028
10/31/2010	16	7865.38	173	2149
10/31/2010	17	7421.52	173	2095
10/31/2010	18	5901.08	147	1689
10/31/2010	19	4597.1	103	1314
10/31/2010	20	3514.64	86	966
10/31/2010	21	119.84	4	32
11/1/2010	8	6.57	1	2
11/1/2010	9	2047.33	49	443
11/1/2010	10	2891.47	58	719
11/1/2010	11	4235.93	106	1064
11/1/2010	12	4292.76	135	1202
11/1/2010	13	6006.67	139	1576
11/1/2010	14	5608.47	133	1537
11/1/2010	15	5086	129	1368
11/1/2010	16	5639.21	146	1532
11/1/2010	17	6623.29	165	1920
11/1/2010	18	7911.6	180	2199
11/1/2010	19	5916.17	143	1671
11/1/2010	20	5379.57	135	1513
11/1/2010	21	3182.62	93	952
11/1/2010	22	108.02	4	29
11/2/2010	8	0.29	2	1
11/2/2010	9	2130.31	57	556
11/2/2010	10	3500.12	75	868
11/2/2010	11	3842.2	111	1018
11/2/2010	12	4805.95	122	1313
11/2/2010	13	3980.93	119	1026
11/2/2010	14	4594.4	124	1143
11/2/2010	15	4847.8	123	1251
11/2/2010	16	5316.94	139	1469
11/2/2010	17	4866.8	132	1468
11/2/2010	18	4767.42	158	1384
11/2/2010	19	4395.21	126	1246
11/2/2010	20	4637.42	118	1235
11/2/2010	21	2745.71	84	679
11/2/2010	22	197.49	5	60
11/3/2010	9	1805.59	59	501
11/3/2010	10	2911.66	84	801
11/3/2010	11	4808.45	104	1218
11/3/2010	12	4342.35	143	1162
11/3/2010	13	4831.76	130	1315
11/3/2010	14	5577.07	132	1469
11/3/2010	15	4031.88	121	1147
11/3/2010	16	4543.49	136	1281
11/3/2010	17	6912.21	157	1949
11/3/2010	18	5528.9	159	1586
11/3/2010	19	5042.23	135	1346
11/3/2010	20	4078.68	122	1198
11/3/2010	21	3986.97	92	1108
11/3/2010	22	94.07	4	38
11/4/2010	8	3.28	1	2
11/4/2010	9	1202.13	56	355
11/4/2010	10	3586.08	87	913
11/4/2010	11	4776.25	109	1291
11/4/2010	12	4125.23	136	1096
11/4/2010	13	4645.46	137	1189
11/4/2010	14	4595.11	125	1148
11/4/2010	15	3605.73	109	979
11/4/2010	16	5290.25	124	1413
11/4/2010	17	4623.94	130	1288
11/4/2010	18	5091.19	163	1422
11/4/2010	19	4619.44	133	1304
11/4/2010	20	4867.28	125	1369
11/4/2010	21	3845.1	82	980
11/4/2010	22	174.65	5	52
11/5/2010	9	2406.34	69	643
11/5/2010	10	4171.87	109	1066
11/5/2010	11	4565.4	113	1260
11/5/2010	12	4669.07	122	1276
11/5/2010	13	7168.18	149	1769
11/5/2010	14	5107.21	116	1355
11/5/2010	15	5923.95	133	1539
11/5/2010	16	8047.25	149	1907
11/5/2010	17	4067.56	107	1084
11/5/2010	18	6549.16	168	1695
11/5/2010	19	3032.03	102	874
11/5/2010	20	4147.5	99	1065
11/5/2010	21	2401.68	64	665
11/5/2010	22	38.52	2	18
11/6/2010	9	4377.77	96	1219
11/6/2010	10	6247.1	128	1740
11/6/2010	11	7445.66	142	2039
11/6/2010	12	6608.9	148	1808
11/6/2010	13	9405.92	176	2509
11/6/2010	14	9216.53	181	2364
11/6/2010	15	8551.05	156	2152
11/6/2010	16	6562.59	172	1777
11/6/2010	17	7158.29	177	1956
11/6/2010	18	5450.48	149	1621
11/6/2010	19	3833.66	107	1080
11/6/2010	20	3313.78	88	966
11/6/2010	21	239.61	4	58
11/7/2010	8	12.52	1	3
11/7/2010	9	4756.34	119	1344
11/7/2010	10	8447.1	162	2203
11/7/2010	11	9234.31	166	2603
11/7/2010	12	7762.05	178	2165
11/7/2010	13	8442.44	154	2272
11/7/2010	14	6841.02	174	1959
11/7/2010	15	7986.88	179	2271
11/7/2010	16	8715.52	190	2497
11/7/2010	17	7815.29	181	2268
11/7/2010	18	7086.42	157	2063
11/7/2010	19	3527.56	93	1010
11/7/2010	20	2743.62	75	762
11/7/2010	21	224.53	4	72
11/8/2010	9	2041.32	63	549
11/8/2010	10	5821.73	99	1492
