Owner	Year	Month	Sales	Transactions	Items
10170	2013	5	0	10	93
10170	2013	4	3.55E-14	6	78
10170	2013	3	-7.11E-15	7	91
10170	2013	2	0.21	8	112
10170	2013	1	0.13	12	143
10170	2014	12	190.59	5	50
10170	2014	11	186.13	6	47
10170	2014	10	254.97	7	57
10170	2014	9	103.22	4	19
10170	2014	8	148.09	4	26
10170	2014	7	257.07	6	62
10170	2014	6	175.57	3	40
10170	2014	5	129.7	5	39
10170	2014	4	84.46	2	21
10170	2014	3	231.53	7	59
10170	2014	2	126.44	3	29
10170	2014	1	53.29	1	10
10170	2015	11	210.13	6	41
10170	2015	10	144.38	5	39
10170	2015	9	159.83	4	31
10170	2015	8	26.16	1	8
10170	2015	7	108.27	3	29
10170	2015	6	110.81	3	29
10170	2015	5	93.89	2	20
10170	2015	4	118.36	3	20
10170	2015	3	178.47	5	38
10170	2015	2	174.88	3	34
10170	2015	1	157.86	3	35
10170	2016	11	58.33	3	11
10170	2016	10	25.46	1	4
10170	2016	8	33.58	1	7
10170	2016	7	51.65	2	9
10170	2016	6	65.79	1	10
10170	2016	5	38.93	2	14
10170	2016	3	59.49	1	9
10170	2016	2	172.47	4	31
10170	2017	1	140.58	2	24
10171	2011	12	1.78E-15	1	14
10171	2011	11	0	2	29
10171	2011	10	0	2	24
10171	2011	9	8.88E-16	1	11
10171	2011	8	-1.78E-15	2	18
10171	2011	4	8.88E-16	1	11
10171	2011	3	0.21	2	20
10171	2011	2	2.22E-15	2	17
10171	2011	1	1	6	62
10171	2012	4	1.78E-15	1	8
10171	2012	3	-1.78E-15	1	10
10171	2012	2	-1.78E-15	1	10
10171	2012	1	0.24	2	22
10171	2013	2	3.55E-15	1	8
10171	2014	12	62.72	4	20
10171	2014	11	55.06	3	20
10171	2014	8	24.24	1	7
10171	2015	12	30.95	2	12
10171	2015	11	12.64	1	3
10171	2015	10	16.57	1	7
10171	2015	9	15.24	2	8
10171	2015	8	27.29	2	8
10171	2015	7	33.46	2	9
10171	2015	6	29.45	2	10
10171	2015	4	19.83	1	5
10171	2015	1	31.05	2	14
10171	2016	12	60.22	2	22
10171	2016	11	67.94	4	26
10171	2016	10	67.27	4	19
10171	2016	8	11.67	1	5
10171	2016	7	35.14	2	13
10171	2016	6	19.31	1	9
10171	2016	5	77.41	3	25
10171	2016	4	22.4	1	9
10171	2016	3	62.6	4	22
10171	2016	1	19.97	1	7
10171	2017	1	35.63	3	19
10172	2010	11	1	2	63
10172	2010	9	2.22E-16	1	5
10172	2010	8	0.09	2	34
10172	2010	7	25.99	1	6
10172	2010	6	15.27	1	4
10172	2010	5	1.7	1	1
10172	2011	12	1	2	21
10172	2011	11	-2.84E-14	3	72
10172	2011	10	-7.11E-15	1	24
10172	2011	7	8	1	10
10172	2011	2	1	3	60
10172	2012	12	0	3	39
10172	2012	11	6.08	6	137
10172	2012	10	1.75	2	61
10172	2012	9	1	4	106
10172	2012	8	0.73	2	32
10172	2012	7	3.7	5	128
10172	2012	6	0.34	3	55
10172	2012	5	0.13	4	68
10172	2012	4	0.12	3	65
10172	2012	3	7.11E-15	3	62
10172	2012	2	0.51	2	39
10172	2012	1	-3.55E-15	1	11
10172	2013	12	4.26E-14	2	58
10172	2013	11	3.77	2	52
10172	2013	10	5.81	4	89
10172	2013	9	1	4	77
10172	2013	8	0.42	3	71
10172	2013	7	2.45	4	103
10172	2013	6	8.57	4	139
10172	2013	5	4.02	3	68
10172	2013	4	4.8	6	153
10172	2013	3	1.41	3	84
10172	2013	2	3.32	4	137
10172	2013	1	3.3	8	175
10172	2014	12	397.06	6	119
10172	2014	11	261.45	3	73
10172	2014	10	253.92	5	62
10172	2014	9	245.14	4	70
10172	2014	8	260.64	4	79
10172	2014	7	353.78	5	94
10172	2014	6	338.64	6	93
10172	2014	5	220.7	3	67
10172	2014	4	106.75	2	35
10172	2014	3	143.44	3	43
10172	2014	2	141.73	3	48
10172	2014	1	206.27	5	110
10172	2015	12	114.81	3	35
10172	2015	11	268.67	4	77
10172	2015	10	98.85	3	24
10172	2015	9	245.72	5	83
10172	2015	8	286.45	4	88
10172	2015	7	267.93	5	71
10172	2015	6	236.48	5	65
10172	2015	5	405.78	6	113
10172	2015	4	463.91	9	149
10172	2015	3	360.18	5	96
10172	2015	2	387.45	5	117
10172	2015	1	395.07	6	112
10172	2016	12	416.4	6	119
10172	2016	11	224.02	4	59
10172	2016	10	393.38	6	124
10172	2016	9	261.12	5	76
10172	2016	8	509.15	7	150
10172	2016	7	423.72	5	120
10172	2016	6	140.08	3	43
10172	2016	5	273.25	4	82
10172	2016	4	356.34	4	120
10172	2016	3	446.56	5	147
10172	2016	2	277.92	5	102
10172	2016	1	417.13	6	122
10172	2017	1	333.61	5	104
10173	2010	12	1	1	37
10173	2010	11	7.11E-15	1	15
10173	2010	10	1.6	3	133
10173	2010	9	1.44	3	131
10173	2010	8	2.78	3	135
10173	2010	7	597.52	3	157
10173	2010	6	830.61	6	173
10173	2010	5	540.77	2	114
10173	2010	4	493.52	6	102
10173	2010	3	292.03	3	86
10173	2010	2	411.98	2	100
10173	2010	1	261.82	1	68
10173	2012	9	12	1	10
10173	2012	7	0	1	13
10173	2014	6	44	1	14
10173	2015	4	16.61	1	3
10173	2016	9	10.91	1	3
10173	2016	6	15.01	1	3
10173	2016	2	31.67	1	4
10173	2016	1	103.73	1	22
10173	2017	1	79.87	1	15
10174	2010	8	113.21	1	27
10174	2010	7	160.26	1	47
10174	2010	5	166.96	1	41
10174	2010	3	127.35	2	31
10174	2011	12	2	1	28
10174	2011	10	0	1	5
10174	2011	5	1.78E-15	1	7
10174	2011	3	-4.44E-15	2	16
10174	2011	1	0	1	5
10174	2013	11	-1.07E-14	1	16
10174	2013	8	0.7	1	35
10174	2013	3	3.55E-15	2	17
10174	2014	4	52.37	1	7
10174	2014	1	61.58	1	12
10174	2015	1	99.45	1	19
10174	2016	8	12.62	1	3
10175	2010	12	0	1	8
10175	2010	10	3.35	2	55
10175	2010	9	8.53E-14	1	39
10175	2010	8	4.2	3	51
10175	2011	11	3.33E-16	1	5
10175	2011	10	2	3	78
10175	2011	7	2	1	51
10175	2011	4	-6.48E-14	1	45
10175	2011	1	5.4	1	58
10175	2012	11	1.21	2	46
10175	2012	8	3.55E-15	1	25
10175	2012	7	0	1	39
10175	2012	5	0	1	28
10175	2012	3	-8.88E-16	1	10
10175	2012	1	0	1	7
10175	2013	8	-7.11E-15	1	28
10175	2013	7	3.37	6	112
10175	2013	5	7.11E-15	1	19
10175	2013	4	-2.13E-14	1	31
10175	2014	12	116.71	1	23
10175	2014	11	235.26	3	31
10175	2014	8	181.09	1	25
10175	2014	7	126.33	1	25
10175	2014	6	174.96	2	22
10175	2015	6	121.42	1	26
10175	2015	1	211.75	1	40
10175	2016	4	93.02	1	17
10175	2016	1	152.42	1	29
10176	2013	12	1.42E-14	4	50
10176	2013	11	-1.78E-15	3	44
10176	2013	10	0.96	2	38
10176	2013	9	7.03	5	73
10176	2013	8	0.72	2	32
10176	2013	7	7.3	6	91
10176	2014	12	245.12	7	49
10176	2014	11	143.79	7	28
10176	2014	10	138.41	3	30
10176	2014	9	329.54	7	96
10176	2014	7	545.2	12	101
10176	2014	6	360.05	9	80
10176	2014	5	413.54	10	102
10176	2014	4	214.87	3	49
10176	2014	2	93.59	2	31
10176	2014	1	190.98	3	44
10176	2015	12	276.77	8	65
10176	2015	11	375.65	10	85
10176	2015	10	459.88	9	94
10176	2015	9	87.11	3	24
10176	2015	8	20.39	1	6
10176	2015	7	250.66	7	60
10176	2015	6	212.36	7	52
10176	2015	5	157.18	6	38
10176	2015	4	490.86	11	108
10176	2015	3	219.43	6	49
10176	2015	2	176.79	5	43
10176	2015	1	157.68	4	30
10176	2016	8	569.62	10	112
10176	2016	7	475.33	9	119
10176	2016	6	486.74	9	113
10176	2016	5	716.66	11	119
10176	2016	4	482.37	10	106
10176	2016	3	484.51	9	87
10176	2016	2	102.1	3	28
10176	2016	1	347.2	7	81
10177	2010	12	0	2	11
10177	2010	10	-3.55E-15	5	46
10177	2010	8	7.99E-15	3	21
10177	2010	7	215.12	8	43
10177	2010	6	67.43	6	21
10177	2010	5	182.29	12	48
10177	2010	3	33.85	1	9
10177	2010	2	55.92	2	13
10177	2011	12	1.07E-14	1	28
10177	2011	11	0	1	25
10177	2011	10	3	5	71
10177	2011	8	3.55E-15	3	19
10177	2011	7	0	3	23
10177	2011	6	8.70E-14	7	70
10177	2011	3	3.55E-15	1	6
10177	2011	2	0	1	19
10177	2012	12	0	2	29
10177	2012	11	0.35	2	35
10177	2012	10	0	3	23
10177	2012	9	0	1	20
10177	2012	8	0	3	42
10177	2012	7	1.15	4	36
10177	2012	6	3.55E-15	2	12
10177	2012	5	-7.11E-15	5	44
10177	2012	4	-4.26E-14	12	99
10177	2012	3	-4.26E-14	8	93
10177	2012	2	6.39E-14	6	104
10177	2012	1	1.42E-14	3	41
10177	2013	4	5.33E-15	1	26
10177	2013	3	3.55E-15	2	18
10177	2013	2	8.88E-15	3	61
10177	2013	1	1	3	18
10177	2014	5	5.99	1	1
10178	2010	9	0	2	32
10178	2010	8	0.52	1	12
10178	2010	5	60.78	6	24
10178	2010	4	97.17	7	39
10178	2010	3	52.25	6	18
10178	2010	2	47.87	5	22
10178	2010	1	67.78	6	19
10178	2011	11	-8.88E-16	1	8
10178	2011	7	0	1	5
10178	2011	5	6	2	18
10178	2011	4	4.44E-16	1	6
10178	2011	3	-7.77E-16	1	8
10178	2012	12	2.22E-16	1	5
10178	2012	8	0.38	1	15
10178	2012	7	4.44E-16	1	15
10178	2012	4	1.78E-15	1	11
10178	2013	12	-2.89E-15	1	7
10178	2013	11	0	1	5
10178	2013	9	3.55E-15	2	14
10178	2013	8	-2.66E-15	1	6
10178	2013	7	-1.42E-14	2	39
10178	2013	5	0	1	14
10178	2013	3	0	1	16
10178	2014	12	102.39	5	31
10178	2014	11	23.7	2	5
10178	2014	9	33.26	1	12
10178	2014	8	101.96	3	22
10178	2014	7	43.47	1	15
10178	2014	6	42.51	2	6
10178	2014	5	19.15	1	7
10178	2014	4	100.52	2	22
10178	2014	3	32.98	1	3
10178	2014	2	13.02	2	5
10178	2015	12	108.45	5	26
10178	2015	11	22.58	1	2
10178	2015	10	67.03	2	18
10178	2015	9	40	2	6
10178	2015	8	114.12	4	30
10178	2015	7	145.01	3	38
10178	2015	6	134.71	5	41
10178	2015	5	138.23	2	26
10178	2015	4	424.08	6	103
10178	2015	3	81.54	4	31
10178	2015	2	19.44	1	7
10178	2015	1	119.83	4	36
10178	2016	12	42.93	4	18
10178	2016	11	150.81	10	39
10178	2016	10	23.88	1	4
10178	2016	9	47.29	4	14
10178	2016	8	65.49	4	29
10178	2016	7	103.05	4	31
10178	2016	6	37.84	1	15
10178	2016	5	51.03	4	15
10178	2016	4	89.86	7	32
10178	2016	3	107.7	6	22
10178	2016	2	92.92	4	21
10178	2016	1	66.89	4	23
10178	2017	1	64.28	7	19
10179	2010	12	-1.15E-14	11	118
10179	2010	11	1.02	13	163
10179	2010	10	3.55E-15	10	94
10179	2010	9	0.07	23	224
10179	2010	8	42.49	26	265
10179	2010	7	616.68	26	178
10179	2010	6	670.52	21	167
10179	2010	5	367.13	18	129
10179	2010	4	716.65	23	203
10179	2010	3	683.2	27	205
10179	2010	2	485.66	20	172
10179	2010	1	666.66	26	173
10179	2011	12	-7.11E-14	8	92
10179	2011	11	1.51	4	79
10179	2011	10	0.46	3	40
10179	2011	9	0	1	9
10179	2011	8	3.13	12	197
10179	2011	7	-1.42E-14	3	45
10179	2011	6	-1.78E-14	5	58
10179	2011	5	0	3	35
10179	2011	4	-5.33E-15	3	38
10179	2011	3	0.89	9	118
10179	2011	2	7.11E-15	6	80
10179	2011	1	6.39E-14	8	86
10179	2012	12	-3.19E-16	2	14
10179	2012	11	7.11E-15	4	45
10179	2012	10	5.33E-15	4	41
10179	2012	9	3.91E-14	6	78
10179	2012	8	0.18	9	105
10179	2012	7	3.93	5	70
10179	2012	6	7.46E-14	11	142
10179	2012	5	0.72	4	55
10179	2012	4	0.1	3	50
10179	2012	3	1.33	7	114
10179	2012	2	1.42E-14	2	31
10179	2012	1	0.41	1	19
10179	2013	12	1.78E-15	2	18
10179	2013	11	3.55E-15	1	15
10179	2013	10	-7.11E-15	6	115
10179	2013	9	0.41	4	82
10179	2013	8	1.22	6	127
10179	2013	7	3.02	7	130
10179	2013	6	2.05	9	125
10179	2013	5	0.93	2	24
10179	2013	4	8.88E-15	3	28
10179	2013	2	-2.66E-15	1	21
10179	2013	1	1.78E-15	3	31
10179	2014	12	89.6	1	20
10179	2014	11	49.4	2	15
10179	2014	10	247.33	3	51
10179	2014	9	212.57	3	49
10179	2014	8	26.39	1	7
10179	2014	7	121.78	4	27
10179	2014	6	9.98	2	2
10179	2014	5	162.66	2	54
10179	2014	3	228.7	2	58
10179	2014	2	110.83	3	34
10179	2014	1	241.59	2	55
10179	2015	11	159.01	2	42
10179	2015	10	121.21	1	28
10179	2015	9	68.38	2	17
10179	2015	6	105.11	2	28
10179	2015	5	206.03	2	46
10179	2015	4	69.23	1	10
10179	2015	3	36.41	1	8
10179	2015	1	102.28	1	25
10179	2016	12	42.21	1	9
10179	2016	11	145.17	3	55
10179	2016	7	120.61	1	27
10179	2016	5	40.87	2	8
10179	2016	3	2.96	1	1
10179	2016	2	22.67	1	3
10179	2017	1	321.35	3	84
10180	2012	12	1.57	5	63
10180	2012	11	3.55E-14	3	35
10180	2013	12	0.08	8	67
10180	2013	11	23.71	7	36
10180	2013	10	0.27	5	58
10180	2013	9	-1.78E-15	8	55
10180	2013	8	3.55E-15	4	35
10180	2013	7	3.55E-15	3	20
10180	2013	6	-8.88E-15	7	66
10180	2013	5	1.07E-14	4	25
10180	2013	4	2.55	8	64
10180	2013	3	0.86	7	84
10180	2013	2	1	4	77
10180	2013	1	-7.11E-15	4	43
10180	2014	12	185.01	7	33
10180	2014	11	238.58	10	32
10180	2014	10	197.14	7	30
10180	2014	9	291.36	8	41
10180	2014	8	410.04	6	67
10180	2014	7	316.76	6	67
10180	2014	6	451.04	9	80
10180	2014	5	439.01	14	75
10180	2014	4	335.13	9	53
10180	2014	3	314.83	9	59
10180	2014	2	147.03	5	33
10180	2014	1	83.75	7	39
10180	2015	12	466.6	6	71
10180	2015	11	520.25	7	94
10180	2015	10	313.23	5	70
10180	2015	9	484.77	5	91
10180	2015	8	589.99	8	98
10180	2015	7	387.99	6	67
10180	2015	6	418.26	9	70
10180	2015	5	430.8	15	76
10180	2015	4	280.81	6	41
10180	2015	3	229.12	7	47
10180	2015	2	204.7	7	38
10180	2015	1	308	8	48
10180	2016	12	374.67	6	57
10180	2016	11	434.06	8	68
10180	2016	10	565.09	9	126
10180	2016	9	543.63	9	105
10180	2016	8	452.52	11	93
10180	2016	7	582.51	12	113
10180	2016	6	461.95	12	99
10180	2016	5	498.66	11	102
10180	2016	4	405.96	8	74
10180	2016	3	398.14	6	71
10180	2016	2	392.7	5	75
10180	2016	1	517.63	5	95
10180	2017	1	351.58	6	68
10181	2010	2	87.51	1	12
10181	2013	5	0.14	1	15
10181	2014	11	24.66	1	5
10181	2015	9	7.34	1	3
10181	2016	11	26.97	1	4
10182	2010	5	22	1	10
10182	2010	4	14.78	2	9
10182	2011	9	8.88E-16	1	8
10182	2011	8	-3.55E-15	1	26
10182	2014	4	6.42	1	2
10183	2010	12	1.8	6	139
10183	2010	11	1.22	8	178
10183	2010	10	3	8	192
10183	2010	9	20.17	9	174
10183	2010	8	52.28	8	156
10183	2010	7	385.55	5	128
10183	2010	6	159.14	4	64
10183	2010	5	610.31	7	178
10183	2010	4	349.35	4	120
10183	2010	3	301.57	11	97
10183	2010	2	494.51	6	160
10183	2010	1	212.36	4	73
10183	2011	12	-7.11E-14	6	146
10183	2011	11	3.25	7	164
10183	2011	10	-2.13E-14	5	95
10183	2011	9	5.4	11	230
10183	2011	8	0.26	7	152
10183	2011	7	0.54	6	169
10183	2011	6	0.35	6	108
10183	2011	5	2.8	8	185
10183	2011	4	0.19	5	133
10183	2011	3	1	10	232
10183	2011	2	1.14	8	159
10183	2011	1	3.84	8	222
10183	2012	12	2.84E-14	5	136
10183	2012	11	3.83	5	140
10183	2012	10	3.78	5	155
10183	2012	9	1.04	6	182
10183	2012	8	1.08	4	73
10183	2012	7	1.92	5	131
10183	2012	6	1.42E-14	4	104
10183	2012	5	0.3	8	213
10183	2012	4	0.72	4	129
10183	2012	3	0.55	10	237
10183	2012	2	0.69	6	142
10183	2012	1	0.66	8	218
10183	2013	12	0.82	6	167
10183	2013	11	1.73	5	117
10183	2013	10	5.49	7	119
10183	2013	9	0.77	8	149
10183	2013	8	1.5	7	139
10183	2013	7	0.55	7	123
10183	2013	6	0.98	10	165
10183	2013	5	0.57	6	175
10183	2013	4	3.45	5	188
10183	2013	3	3.29	7	177
10183	2013	2	4.25	9	207
10183	2013	1	26.36	6	205
10183	2014	12	339.25	4	107
10183	2014	11	306.74	3	82
10183	2014	10	585.2	6	143
10183	2014	9	337.43	3	82
10183	2014	8	380.36	5	101
10183	2014	7	327.45	3	90
10183	2014	6	536.99	6	122
10183	2014	5	549.78	4	159
10183	2014	4	583.53	5	164
10183	2014	3	578.76	5	164
10183	2014	2	634.11	7	188
10183	2014	1	377.38	5	151
10183	2015	12	147.9	3	45
10183	2015	11	290.94	6	97
10183	2015	10	391	5	124
10183	2015	9	352.13	3	101
10183	2015	8	533.86	10	150
10183	2015	7	504.24	7	137
10183	2015	6	283.11	4	83
10183	2015	5	682.05	10	152
10183	2015	4	493.11	6	149
10183	2015	3	546.91	6	169
10183	2015	2	362.39	3	93
10183	2015	1	618.84	4	176
10183	2016	12	484.45	6	116
10183	2016	11	506.09	7	151
10183	2016	10	638.33	5	171
10183	2016	9	357.73	3	110
10183	2016	8	350.13	5	103
10183	2016	7	540.31	7	186
10183	2016	6	574.3	8	182
10183	2016	5	199.85	2	75
10183	2016	4	322.67	4	115
10183	2016	3	306.73	6	97
10183	2016	2	462.39	7	177
10183	2016	1	571.99	5	196
10183	2017	1	574.74	5	165
10184	2011	12	1	18	220
10184	2011	11	1.35	18	201
10184	2011	10	2.13	15	184
10184	2011	9	8.88E-14	15	170
10184	2012	12	2.55	7	127
10184	2012	11	5.33E-14	9	116
10184	2012	10	0.5	11	168
10184	2012	9	0.8	10	160
10184	2012	8	0.5	11	170
10184	2012	7	1.51	13	176
10184	2012	6	3.20E-14	8	97
10184	2012	5	0.52	14	176
10184	2012	4	8.53E-14	12	144
10184	2012	3	0.18	7	133
10184	2012	2	8.53E-14	11	157
10184	2012	1	0.32	18	202
10184	2013	12	0.98	7	121
10184	2013	11	1.18	7	121
10184	2013	10	1.25	7	105
10184	2013	9	0.79	12	156
10184	2013	8	4.09E-14	9	122
10184	2013	7	0.84	7	103
10184	2013	6	3.55E-15	5	73
10184	2013	5	1.21	11	121
10184	2013	4	0.61	6	96
10184	2013	3	0.76	8	129
10184	2013	2	0.31	14	164
10184	2013	1	0.37	9	147
10184	2014	12	249.19	7	72
10184	2014	11	308.04	6	62
10184	2014	10	264.65	11	79
10184	2014	9	177.25	6	68
10184	2014	8	194.75	7	75
10184	2014	7	93.82	6	45
10184	2014	6	285.22	10	73
10184	2014	5	162.61	8	61
10184	2014	4	202.76	7	63
10184	2014	3	258.85	8	76
10184	2014	2	166.35	4	38
10184	2014	1	76.41	4	71
10184	2015	12	86.12	4	30
10184	2015	11	358.78	9	58
10184	2015	10	143.63	9	42
10184	2015	9	174.59	9	55
10184	2015	8	76.92	5	33
10184	2015	7	186.78	10	66
10184	2015	6	230.73	8	55
10184	2015	5	279.91	13	91
10184	2015	4	146.74	9	59
10184	2015	3	213.52	7	62
10184	2015	2	76.08	4	30
10184	2015	1	210.62	6	65
10184	2016	12	166.05	6	54
10184	2016	11	206.86	6	58
10184	2016	10	184.57	7	54
10184	2016	9	130.52	5	48
10184	2016	8	160.55	7	49
10184	2016	7	135.27	7	60
10184	2016	6	252.36	7	68
10184	2016	5	152.78	7	46
10184	2016	4	107.61	7	47
10184	2016	3	261.86	9	69
10184	2016	2	89.38	3	20
10184	2016	1	157.46	6	41
10184	2017	1	87.63	5	37
10185	2010	12	0	3	25
10185	2010	10	0	1	10
10185	2010	9	8.88E-16	2	16
10185	2010	5	8.4	1	4
10185	2010	2	47.32	3	21
10185	2010	1	44.5	6	20
10185	2011	12	0	5	35
10185	2011	10	6.66E-16	2	11
10185	2011	5	1.11E-15	1	9
10185	2011	3	2.89E-15	1	10
10185	2011	2	8.88E-16	2	11
10185	2012	10	1.78E-15	2	14
10185	2012	9	8.88E-16	1	6
10185	2012	8	0	2	18
10185	2012	7	1.78E-15	2	20
10185	2012	6	-8.88E-16	1	9
10185	2012	5	0.19	3	36
10185	2012	4	0.4	1	41
10185	2012	3	0.53	3	31
10185	2013	12	5.33E-15	3	29
10185	2013	11	25.67	6	47
10185	2013	10	11.85	2	16
10185	2013	9	0.5	2	19
10185	2013	8	0	4	24
10185	2013	6	0.5	1	6
10185	2013	5	0.67	8	60
10185	2013	3	8.88E-16	1	6
10185	2013	2	-1.78E-15	1	8
10185	2013	1	1.78E-15	5	37
10185	2014	12	151.81	11	46
10185	2014	11	46.3	7	19
10185	2014	10	86.15	11	39
10185	2014	9	141.28	15	57
10185	2014	8	12.2	2	6
10185	2014	7	99.33	11	42
10185	2014	6	60.07	7	29
10185	2014	5	70.03	6	25
10185	2014	4	104.81	16	51
10185	2014	3	109.95	13	48
10185	2014	2	255.17	13	84
10185	2014	1	29.41	2	11
10185	2015	12	97.77	3	22
10185	2015	11	102.18	9	36
10185	2015	10	36.33	2	12
10185	2015	9	111.41	5	27
10185	2015	8	71.62	9	35
10185	2015	7	115.91	10	43
10185	2015	6	122.91	7	33
10185	2015	5	89.95	12	40
10185	2015	4	162.93	13	61
10185	2015	3	116.11	6	43
10185	2015	2	73.37	5	20
10185	2015	1	53.82	6	21
10185	2016	12	2.5	1	1
10185	2016	11	43.24	1	11
10185	2016	10	50.62	2	10
10185	2016	9	75.48	4	22
10185	2016	8	56.39	4	20
10185	2016	7	58.77	3	19
10185	2016	6	11.46	3	6
10185	2016	5	75.35	7	31
10185	2016	4	47.03	5	20
10185	2016	3	21.52	3	9
10185	2016	2	124.86	4	23
10185	2016	1	130.98	7	48
10185	2017	1	44.32	1	7
10186	2010	7	21.59	2	5
10186	2010	6	29.33	1	12
10186	2010	5	17.97	1	6
10186	2010	3	21.87	1	5
10186	2010	2	73.47	1	28
10186	2010	1	59.01	1	9
10186	2012	6	0	1	16
10186	2013	12	1.42E-14	3	44
10186	2013	11	55.88	5	30
10186	2013	10	0.55	3	53
10186	2013	9	0.07	7	68
10186	2013	8	0	9	54
10186	2013	7	4.4	6	38
10186	2013	6	1.91E-14	3	46
10186	2013	5	-5.68E-14	9	92
10186	2013	4	0.74	9	85
10186	2013	3	3.73E-14	10	82
10186	2013	2	0.29	6	82
10186	2013	1	-1.78E-15	4	59
10186	2014	12	23.87	1	3
10186	2014	11	6.99	1	1
10186	2014	9	27.73	1	4
10186	2014	8	50.4	1	5
10186	2014	7	60.95	4	7
10186	2014	6	85.15	1	13
10186	2014	5	167.6	2	39
10186	2014	4	165.46	3	39
10186	2014	3	308.63	9	61
10186	2014	2	391.92	10	68
10186	2014	1	229.69	3	46
10186	2015	12	107.85	6	22
10186	2015	11	59.88	1	12
10186	2015	10	53.8	2	8
10186	2015	9	185.44	4	37
10186	2015	8	60.72	4	29
10186	2015	7	127.24	1	18
10186	2015	6	16.17	1	3
10186	2015	5	175.21	3	41
10186	2015	4	81.88	1	14
10186	2015	3	75.54	2	17
10186	2015	1	59.48	1	16
10186	2016	12	3.14	1	3
10186	2016	11	74.98	3	14
10186	2016	10	129.61	3	31
10186	2016	9	10.98	1	2
10186	2016	8	37.68	1	7
10186	2016	5	5.17	1	1
10186	2016	4	86.55	2	22
10186	2016	3	59.64	1	11
10186	2016	2	29.23	1	6
10186	2016	1	48.6	5	7
10187	2010	12	3	1	7
10187	2010	9	-3.33E-16	1	7
10187	2010	8	55.08	6	49
10187	2010	7	173.47	8	50
10187	2010	6	114.85	4	40
10187	2010	5	157.76	8	45
10187	2010	4	87.22	3	32
10187	2010	3	136.62	2	41
10187	2011	12	-8.88E-16	1	6
10187	2011	4	1.78E-15	1	15
10187	2012	2	-3.55E-15	2	17
10187	2014	11	79.91	2	18
10187	2014	8	53.07	1	11
10187	2014	7	135.09	1	29
10187	2014	6	383.71	4	95
10187	2014	5	170.32	7	43
10187	2014	4	306.06	4	70
10187	2015	5	10.57	1	2
10187	2015	4	2	1	2
10187	2015	1	152.68	2	26
10188	2013	12	7.11E-15	6	79
10188	2013	11	42.5	6	91
10188	2013	10	1.42E-14	7	74
10188	2013	9	-3.55E-15	5	46
10188	2013	8	-1.33E-14	5	71
10188	2013	7	2.84E-14	2	24
10188	2014	12	302.86	5	62
10188	2014	11	231.1	4	53
10188	2014	10	190.44	4	54
10188	2014	9	244.35	3	47
10188	2014	8	169.96	3	43
10188	2014	7	400.22	6	92
10188	2014	6	129.92	4	28
10188	2014	5	348.01	7	101
10188	2014	4	264.4	6	67
10188	2014	3	179.4	4	43
10188	2014	2	238.9	5	65
10188	2014	1	115.02	6	63
10188	2015	12	220.84	4	52
10188	2015	11	336.1	4	81
10188	2015	10	352.45	8	83
10188	2015	9	328.33	3	86
10188	2015	8	450.73	7	115
10188	2015	7	246.34	5	69
10188	2015	6	265.39	6	61
10188	2015	5	556.78	5	117
10188	2015	4	481.23	6	136
10188	2015	3	313.96	6	80
10188	2015	2	371.02	5	99
10188	2015	1	300.74	4	67
10188	2016	12	199.96	4	36
10188	2016	11	171.77	6	43
10188	2016	10	263.57	6	49
10188	2016	9	282.27	5	54
10188	2016	8	303.77	8	67
10188	2016	7	173.27	6	53
10188	2016	6	255.39	7	41
10188	2016	5	195.49	4	50
10188	2016	4	312.21	5	46
10188	2016	3	334.5	7	67
10188	2016	2	284.63	4	69
10188	2016	1	143.38	3	35
10188	2017	1	317.01	8	56
10189	2010	12	0	2	12
10189	2010	11	1.2	1	9
10189	2010	10	-1.78E-15	2	14
10189	2010	9	0.08	6	46
10189	2010	8	0.09	1	15
10189	2010	7	64.75	3	23
10189	2010	6	47.32	1	12
10189	2010	5	25.02	1	3
10189	2010	3	45.07	1	13
10189	2010	1	31.94	1	13
10189	2011	12	9.77E-15	5	47
10189	2011	11	-4.44E-16	1	7
10189	2011	10	0.61	9	60
10189	2011	8	0	2	34
10189	2011	7	8.53E-14	4	63
10189	2011	6	1.11E-16	1	5
10189	2011	5	5.33E-15	3	32
10189	2011	4	-4.44E-16	1	8
10189	2011	3	1	7	113
10189	2011	2	0.61	4	59
10189	2011	1	7.11E-15	5	48
10189	2012	12	0	1	5
10189	2012	11	-8.88E-16	1	5
10189	2012	10	-2.66E-15	2	13
10189	2012	9	3.55E-15	2	10
10189	2012	8	-3.55E-15	4	25
10189	2012	7	0	1	5
10189	2012	6	4.44E-16	2	11
10189	2012	5	-5.22E-15	8	41
10189	2012	4	-6.66E-16	5	25
10189	2012	3	-1.78E-15	6	32
10189	2012	2	1.39E-16	1	5
10189	2012	1	8.88E-16	1	7
10189	2013	11	8.88E-16	5	29
10189	2013	9	0	1	18
10189	2013	7	-2.78E-17	1	5
10189	2013	4	-2.22E-16	1	5
10189	2013	3	-1.78E-15	2	25
10189	2014	6	11.99	1	1
10189	2015	10	13.56	1	4
10189	2016	7	12.91	1	3
10189	2016	6	8.98	2	3
10189	2016	5	0.71	1	1
10190	2010	12	0	1	18
10190	2010	11	2.8	3	63
10190	2010	10	1	3	48
10190	2010	9	1.67	2	36
10190	2010	8	1.02	4	59
10190	2010	7	186.71	5	46
